generic_name,display_name,reaction_term,count
sertraline,Sertraline (Zoloft),MENTAL STATUS CHANGES,702
sertraline,Sertraline (Zoloft),POLLAKIURIA,702
sertraline,Sertraline (Zoloft),RASH PRURITIC,702
sertraline,Sertraline (Zoloft),NEPHROLITHIASIS,701
sertraline,Sertraline (Zoloft),OBESITY,699
sertraline,Sertraline (Zoloft),ROAD TRAFFIC ACCIDENT,693
sertraline,Sertraline (Zoloft),MENTAL IMPAIRMENT,690
sertraline,Sertraline (Zoloft),RECTAL HAEMORRHAGE,684
sertraline,Sertraline (Zoloft),ADVERSE EVENT,679
sertraline,Sertraline (Zoloft),CATARACT,679
sertraline,Sertraline (Zoloft),DYSURIA,677
sertraline,Sertraline (Zoloft),HYPOXIA,677
sertraline,Sertraline (Zoloft),PLEURAL EFFUSION,677
sertraline,Sertraline (Zoloft),ARRHYTHMIA,673
sertraline,Sertraline (Zoloft),DYSTONIA,671
sertraline,Sertraline (Zoloft),DIPLOPIA,668
sertraline,Sertraline (Zoloft),INFUSION RELATED REACTION,666
sertraline,Sertraline (Zoloft),CARDIAC FAILURE,663
sertraline,Sertraline (Zoloft),THERAPY CESSATION,663
sertraline,Sertraline (Zoloft),SKIN EXFOLIATION,662
sertraline,Sertraline (Zoloft),TARDIVE DYSKINESIA,662
sertraline,Sertraline (Zoloft),BLOOD CREATINE PHOSPHOKINASE INCREASED,656
sertraline,Sertraline (Zoloft),MOVEMENT DISORDER,655
sertraline,Sertraline (Zoloft),UNRESPONSIVE TO STIMULI,653
sertraline,Sertraline (Zoloft),SLEEP APNOEA SYNDROME,647
sertraline,Sertraline (Zoloft),BLISTER,646
sertraline,Sertraline (Zoloft),DRUG EFFECT DECREASED,646
sertraline,Sertraline (Zoloft),BONE PAIN,643
sertraline,Sertraline (Zoloft),WHITE BLOOD CELL COUNT INCREASED,643
sertraline,Sertraline (Zoloft),FLUID RETENTION,640
sertraline,Sertraline (Zoloft),RESPIRATORY ARREST,638
sertraline,Sertraline (Zoloft),HYPERGLYCAEMIA,634
sertraline,Sertraline (Zoloft),HEAD DISCOMFORT,633
sertraline,Sertraline (Zoloft),EXTRAPYRAMIDAL DISORDER,632
sertraline,Sertraline (Zoloft),MOOD ALTERED,632
sertraline,Sertraline (Zoloft),OSTEOPOROSIS,632
sertraline,Sertraline (Zoloft),MYDRIASIS,631
sertraline,Sertraline (Zoloft),STAPHYLOCOCCAL INFECTION,629
sertraline,Sertraline (Zoloft),THERAPEUTIC RESPONSE UNEXPECTED,627
sertraline,Sertraline (Zoloft),PHOTOPHOBIA,624
sertraline,Sertraline (Zoloft),INAPPROPRIATE SCHEDULE OF DRUG ADMINISTRATION,623
sertraline,Sertraline (Zoloft),BRUXISM,620
sertraline,Sertraline (Zoloft),NEUROLEPTIC MALIGNANT SYNDROME,603
sertraline,Sertraline (Zoloft),PSYCHOMOTOR HYPERACTIVITY,603
sertraline,Sertraline (Zoloft),ALTERED STATE OF CONSCIOUSNESS,602
sertraline,Sertraline (Zoloft),THROAT IRRITATION,601
sertraline,Sertraline (Zoloft),HERPES ZOSTER,595
sertraline,Sertraline (Zoloft),GASTRITIS,594
sertraline,Sertraline (Zoloft),BLINDNESS,592
sertraline,Sertraline (Zoloft),APHASIA,591
sertraline,Sertraline (Zoloft),HAEMATURIA,590
sertraline,Sertraline (Zoloft),MYOCLONUS,589
sertraline,Sertraline (Zoloft),STOMATITIS,587
sertraline,Sertraline (Zoloft),SURGERY,583
sertraline,Sertraline (Zoloft),END STAGE RENAL DISEASE,582
sertraline,Sertraline (Zoloft),OBSESSIVE-COMPULSIVE DISORDER,579
sertraline,Sertraline (Zoloft),ANAPHYLACTIC REACTION,577
sertraline,Sertraline (Zoloft),DYSPNOEA EXERTIONAL,577
sertraline,Sertraline (Zoloft),CROHN^S DISEASE,576
sertraline,Sertraline (Zoloft),DRY EYE,574
sertraline,Sertraline (Zoloft),MULTIPLE SCLEROSIS,569
sertraline,Sertraline (Zoloft),INFLAMMATION,568
sertraline,Sertraline (Zoloft),SKIN DISCOLOURATION,568
sertraline,Sertraline (Zoloft),TREATMENT FAILURE,567
sertraline,Sertraline (Zoloft),BLOOD POTASSIUM DECREASED,559
sertraline,Sertraline (Zoloft),ANGIOEDEMA,558
sertraline,Sertraline (Zoloft),MATERNAL EXPOSURE TIMING UNSPECIFIED,558
sertraline,Sertraline (Zoloft),PARKINSONISM,558
sertraline,Sertraline (Zoloft),THERAPEUTIC RESPONSE DECREASED,558
sertraline,Sertraline (Zoloft),LUNG DISORDER,557
sertraline,Sertraline (Zoloft),RENAL FAILURE ACUTE,556
sertraline,Sertraline (Zoloft),DEVICE ISSUE,552
sertraline,Sertraline (Zoloft),FIBROMYALGIA,550
sertraline,Sertraline (Zoloft),CONGENITAL ANOMALY,545
sertraline,Sertraline (Zoloft),LOSS OF LIBIDO,544
sertraline,Sertraline (Zoloft),DEMENTIA,538
sertraline,Sertraline (Zoloft),HEART RATE DECREASED,528
sertraline,Sertraline (Zoloft),SCHIZOPHRENIA,528
sertraline,Sertraline (Zoloft),RENAL DISORDER,524
sertraline,Sertraline (Zoloft),VAGINAL HAEMORRHAGE,523
sertraline,Sertraline (Zoloft),MUSCLE RIGIDITY,522
sertraline,Sertraline (Zoloft),DYSSTASIA,520
sertraline,Sertraline (Zoloft),LIBIDO DECREASED,519
sertraline,Sertraline (Zoloft),PAIN IN JAW,519
sertraline,Sertraline (Zoloft),PNEUMONIA ASPIRATION,519
sertraline,Sertraline (Zoloft),ORTHOSTATIC HYPOTENSION,518
sertraline,Sertraline (Zoloft),PULMONARY FIBROSIS,516
sertraline,Sertraline (Zoloft),CYSTITIS,509
sertraline,Sertraline (Zoloft),INTERNATIONAL NORMALISED RATIO INCREASED,509
sertraline,Sertraline (Zoloft),MAJOR DEPRESSION,509
sertraline,Sertraline (Zoloft),THERAPY INTERRUPTED,509
sertraline,Sertraline (Zoloft),BIPOLAR DISORDER,507
sertraline,Sertraline (Zoloft),LIVER FUNCTION TEST ABNORMAL,504
sertraline,Sertraline (Zoloft),CORONARY ARTERY DISEASE,501
sertraline,Sertraline (Zoloft),METABOLIC ACIDOSIS,498
sertraline,Sertraline (Zoloft),FEELING JITTERY,497
sertraline,Sertraline (Zoloft),TRANSIENT ISCHAEMIC ATTACK,497
sertraline,Sertraline (Zoloft),POISONING DELIBERATE,495
sertraline,Sertraline (Zoloft),INJECTION SITE BRUISING,493
sertraline,Sertraline (Zoloft),EPILEPSY,489
sertraline,Sertraline (Zoloft),INJECTION SITE REACTION,488
sertraline,Sertraline (Zoloft),VENTRICULAR SEPTAL DEFECT,483
sertraline,Sertraline (Zoloft),HEPATIC STEATOSIS,482
sertraline,Sertraline (Zoloft),LOWER RESPIRATORY TRACT INFECTION,482
sertraline,Sertraline (Zoloft),VIRAL INFECTION,482
sertraline,Sertraline (Zoloft),C-REACTIVE PROTEIN INCREASED,481
sertraline,Sertraline (Zoloft),RENAL INJURY,478
sertraline,Sertraline (Zoloft),ACTIVITIES OF DAILY LIVING IMPAIRED,477
sertraline,Sertraline (Zoloft),SKIN BURNING SENSATION,477
sertraline,Sertraline (Zoloft),FEELING COLD,476
sertraline,Sertraline (Zoloft),HIP FRACTURE,475
sertraline,Sertraline (Zoloft),ECONOMIC PROBLEM,468
sertraline,Sertraline (Zoloft),ILL-DEFINED DISORDER,468
sertraline,Sertraline (Zoloft),BLOOD TRIGLYCERIDES INCREASED,466
sertraline,Sertraline (Zoloft),ABORTION SPONTANEOUS,465
sertraline,Sertraline (Zoloft),ACCIDENTAL OVERDOSE,465
sertraline,Sertraline (Zoloft),WRONG TECHNIQUE IN DRUG USAGE PROCESS,465
sertraline,Sertraline (Zoloft),INAPPROPRIATE ANTIDIURETIC HORMONE SECRETION,464
sertraline,Sertraline (Zoloft),HYPERLIPIDAEMIA,460
sertraline,Sertraline (Zoloft),POOR QUALITY SLEEP,460
sertraline,Sertraline (Zoloft),MIDDLE INSOMNIA,459
sertraline,Sertraline (Zoloft),ASCITES,458
sertraline,Sertraline (Zoloft),FEBRILE NEUTROPENIA,458
sertraline,Sertraline (Zoloft),UNDERDOSE,458
sertraline,Sertraline (Zoloft),IMPAIRED WORK ABILITY,457
sertraline,Sertraline (Zoloft),PANCYTOPENIA,457
sertraline,Sertraline (Zoloft),PALLOR,454
sertraline,Sertraline (Zoloft),LEUKOPENIA,453
sertraline,Sertraline (Zoloft),INJECTION SITE PRURITUS,452
sertraline,Sertraline (Zoloft),HYPERKALAEMIA,451
sertraline,Sertraline (Zoloft),INJECTION SITE SWELLING,451
sertraline,Sertraline (Zoloft),HAEMOPTYSIS,450
sertraline,Sertraline (Zoloft),INTERVERTEBRAL DISC PROTRUSION,450
sertraline,Sertraline (Zoloft),NERVOUS SYSTEM DISORDER,449
sertraline,Sertraline (Zoloft),THERAPY NON-RESPONDER,445
sertraline,Sertraline (Zoloft),UPPER GASTROINTESTINAL HAEMORRHAGE,445
sertraline,Sertraline (Zoloft),WOUND,445
sertraline,Sertraline (Zoloft),MUSCLE TIGHTNESS,441
sertraline,Sertraline (Zoloft),COLITIS,440
sertraline,Sertraline (Zoloft),DECREASED INTEREST,439
sertraline,Sertraline (Zoloft),DEVICE DISLOCATION,437
sertraline,Sertraline (Zoloft),COORDINATION ABNORMAL,434
sertraline,Sertraline (Zoloft),HYPOPHAGIA,433
sertraline,Sertraline (Zoloft),LIP SWELLING,433
sertraline,Sertraline (Zoloft),EATING DISORDER,432
sertraline,Sertraline (Zoloft),PARKINSON^S DISEASE,432
sertraline,Sertraline (Zoloft),BLOOD GLUCOSE DECREASED,429
sertraline,Sertraline (Zoloft),HAEMATOCRIT DECREASED,428
sertraline,Sertraline (Zoloft),ACNE,426
sertraline,Sertraline (Zoloft),MALIGNANT NEOPLASM PROGRESSION,426
sertraline,Sertraline (Zoloft),GASTRIC DISORDER,425
sertraline,Sertraline (Zoloft),PHARMACEUTICAL PRODUCT COMPLAINT,425
sertraline,Sertraline (Zoloft),DERMATITIS ATOPIC,423
sertraline,Sertraline (Zoloft),BLOOD ALKALINE PHOSPHATASE INCREASED,422
sertraline,Sertraline (Zoloft),PSYCHIATRIC SYMPTOM,422
sertraline,Sertraline (Zoloft),RED BLOOD CELL COUNT DECREASED,422
sertraline,Sertraline (Zoloft),RIB FRACTURE,422
sertraline,Sertraline (Zoloft),CARDIOMEGALY,421
sertraline,Sertraline (Zoloft),EAR PAIN,421
sertraline,Sertraline (Zoloft),PANCREATITIS ACUTE,421
sertraline,Sertraline (Zoloft),OCULAR HYPERAEMIA,420
sertraline,Sertraline (Zoloft),DRUG LEVEL INCREASED,417
sertraline,Sertraline (Zoloft),INTESTINAL OBSTRUCTION,417
sertraline,Sertraline (Zoloft),BREAST CANCER,416
sertraline,Sertraline (Zoloft),HYPOMANIA,413
sertraline,Sertraline (Zoloft),RESPIRATORY DISTRESS,413
sertraline,Sertraline (Zoloft),PULMONARY HYPERTENSION,412
sertraline,Sertraline (Zoloft),RASH ERYTHEMATOUS,411
sertraline,Sertraline (Zoloft),ANORGASMIA,409
sertraline,Sertraline (Zoloft),"HALLUCINATIONS, MIXED",407
sertraline,Sertraline (Zoloft),PRESCRIBED OVERDOSE,407
sertraline,Sertraline (Zoloft),ANGINA PECTORIS,406
sertraline,Sertraline (Zoloft),INJECTION SITE HAEMORRHAGE,406
sertraline,Sertraline (Zoloft),HAEMORRHOIDS,403
sertraline,Sertraline (Zoloft),JOINT STIFFNESS,402
sertraline,Sertraline (Zoloft),ORAL PAIN,402
sertraline,Sertraline (Zoloft),RETCHING,401
sertraline,Sertraline (Zoloft),INCREASED APPETITE,400
sertraline,Sertraline (Zoloft),PATENT DUCTUS ARTERIOSUS,400
sertraline,Sertraline (Zoloft),DEVICE EXPULSION,399
sertraline,Sertraline (Zoloft),COLD SWEAT,398
sertraline,Sertraline (Zoloft),EYE SWELLING,398
sertraline,Sertraline (Zoloft),DIABETIC KETOACIDOSIS,397
sertraline,Sertraline (Zoloft),GAIT INABILITY,396
sertraline,Sertraline (Zoloft),INTERSTITIAL LUNG DISEASE,396
sertraline,Sertraline (Zoloft),RESPIRATORY DISORDER,396
sertraline,Sertraline (Zoloft),HYPOACUSIS,395
sertraline,Sertraline (Zoloft),THROAT TIGHTNESS,395
sertraline,Sertraline (Zoloft),MOUTH ULCERATION,394
sertraline,Sertraline (Zoloft),TENSION,394
sertraline,Sertraline (Zoloft),CEREBRAL HAEMORRHAGE,392
sertraline,Sertraline (Zoloft),IMPAIRED HEALING,391
sertraline,Sertraline (Zoloft),EYE DISORDER,390
sertraline,Sertraline (Zoloft),SINUS TACHYCARDIA,390
sertraline,Sertraline (Zoloft),GENERALISED TONIC-CLONIC SEIZURE,389
sertraline,Sertraline (Zoloft),MELAENA,387
sertraline,Sertraline (Zoloft),ACUTE MYOCARDIAL INFARCTION,386
sertraline,Sertraline (Zoloft),HEART RATE IRREGULAR,383
sertraline,Sertraline (Zoloft),SENSORY DISTURBANCE,383
sertraline,Sertraline (Zoloft),GALLBLADDER DISORDER,381
sertraline,Sertraline (Zoloft),NEURALGIA,377
sertraline,Sertraline (Zoloft),BLOOD PRESSURE FLUCTUATION,376
sertraline,Sertraline (Zoloft),LYMPHADENOPATHY,375
sertraline,Sertraline (Zoloft),LIVER DISORDER,374
sertraline,Sertraline (Zoloft),COLITIS ULCERATIVE,372
sertraline,Sertraline (Zoloft),CONTRAINDICATED PRODUCT ADMINISTERED,372
sertraline,Sertraline (Zoloft),LIMB INJURY,371
sertraline,Sertraline (Zoloft),POST-TRAUMATIC STRESS DISORDER,370
sertraline,Sertraline (Zoloft),HAEMATOMA,368
sertraline,Sertraline (Zoloft),OCULAR DISCOMFORT,368
sertraline,Sertraline (Zoloft),DEAFNESS,367
sertraline,Sertraline (Zoloft),COLITIS MICROSCOPIC,366
sertraline,Sertraline (Zoloft),DRUG EFFECT INCOMPLETE,366
sertraline,Sertraline (Zoloft),SKIN ULCER,364
sertraline,Sertraline (Zoloft),SEPTIC SHOCK,363
sertraline,Sertraline (Zoloft),VISUAL ACUITY REDUCED,363
sertraline,Sertraline (Zoloft),CARPAL TUNNEL SYNDROME,360
sertraline,Sertraline (Zoloft),HEPATITIS,359
sertraline,Sertraline (Zoloft),EYE IRRITATION,358
sertraline,Sertraline (Zoloft),PRESCRIBED UNDERDOSE,358
sertraline,Sertraline (Zoloft),SKIN DISORDER,358
sertraline,Sertraline (Zoloft),POISONING,357
sertraline,Sertraline (Zoloft),IRRITABLE BOWEL SYNDROME,356
sertraline,Sertraline (Zoloft),THERAPEUTIC PRODUCT EFFECT DECREASED,356
sertraline,Sertraline (Zoloft),ECZEMA,355
sertraline,Sertraline (Zoloft),FAECES DISCOLOURED,355
sertraline,Sertraline (Zoloft),RASH MACULAR,354
sertraline,Sertraline (Zoloft),BODY TEMPERATURE INCREASED,353
sertraline,Sertraline (Zoloft),EAR INFECTION,352
sertraline,Sertraline (Zoloft),BLOOD BILIRUBIN INCREASED,351
sertraline,Sertraline (Zoloft),BLOOD SODIUM DECREASED,351
sertraline,Sertraline (Zoloft),FOOT FRACTURE,351
sertraline,Sertraline (Zoloft),CARDIAC MURMUR,350
sertraline,Sertraline (Zoloft),LIMB DISCOMFORT,348
sertraline,Sertraline (Zoloft),SALIVARY HYPERSECRETION,348
sertraline,Sertraline (Zoloft),ABASIA,347
sertraline,Sertraline (Zoloft),JOINT INJURY,347
sertraline,Sertraline (Zoloft),EUPHORIC MOOD,346
sertraline,Sertraline (Zoloft),AFFECTIVE DISORDER,345
sertraline,Sertraline (Zoloft),OBSTRUCTIVE AIRWAYS DISORDER,345
sertraline,Sertraline (Zoloft),HYPOKINESIA,344
sertraline,Sertraline (Zoloft),FREQUENT BOWEL MOVEMENTS,341
sertraline,Sertraline (Zoloft),NEOPLASM MALIGNANT,341
sertraline,Sertraline (Zoloft),BLOOD URINE PRESENT,340
sertraline,Sertraline (Zoloft),ACUTE RESPIRATORY FAILURE,339
sertraline,Sertraline (Zoloft),DIABETES MELLITUS INADEQUATE CONTROL,339
sertraline,Sertraline (Zoloft),KIDNEY INFECTION,338
sertraline,Sertraline (Zoloft),ENCEPHALOPATHY,337
sertraline,Sertraline (Zoloft),LACTIC ACIDOSIS,335
sertraline,Sertraline (Zoloft),MITRAL VALVE INCOMPETENCE,335
sertraline,Sertraline (Zoloft),SKIN LESION,335
sertraline,Sertraline (Zoloft),FEMUR FRACTURE,334
sertraline,Sertraline (Zoloft),TRICUSPID VALVE INCOMPETENCE,334
sertraline,Sertraline (Zoloft),DEVICE MALFUNCTION,333
sertraline,Sertraline (Zoloft),FUNGAL INFECTION,333
sertraline,Sertraline (Zoloft),EOSINOPHILIA,331
sertraline,Sertraline (Zoloft),HAEMORRHAGIC STROKE,331
sertraline,Sertraline (Zoloft),PERSONALITY CHANGE,329
sertraline,Sertraline (Zoloft),DIVERTICULITIS,327
sertraline,Sertraline (Zoloft),HOMICIDAL IDEATION,326
sertraline,Sertraline (Zoloft),BLOOD PRESSURE SYSTOLIC INCREASED,325
sertraline,Sertraline (Zoloft),SELF-INJURIOUS IDEATION,325
sertraline,Sertraline (Zoloft),SOCIAL AVOIDANT BEHAVIOUR,325
sertraline,Sertraline (Zoloft),TEARFULNESS,325
sertraline,Sertraline (Zoloft),BRADYPHRENIA,324
sertraline,Sertraline (Zoloft),LEUKOCYTOSIS,322
sertraline,Sertraline (Zoloft),OSTEOPENIA,321
sertraline,Sertraline (Zoloft),RED BLOOD CELL SEDIMENTATION RATE INCREASED,321
sertraline,Sertraline (Zoloft),SLEEP DISORDER DUE TO A GENERAL MEDICAL CONDITION,320
sertraline,Sertraline (Zoloft),NEPHROGENIC ANAEMIA,317
sertraline,Sertraline (Zoloft),CHROMATURIA,315
sertraline,Sertraline (Zoloft),DRUG TOXICITY,315
sertraline,Sertraline (Zoloft),PERICARDIAL EFFUSION,315
sertraline,Sertraline (Zoloft),PHOTOSENSITIVITY REACTION,315
sertraline,Sertraline (Zoloft),CIRCULATORY COLLAPSE,314
sertraline,Sertraline (Zoloft),IMPAIRED QUALITY OF LIFE,314
sertraline,Sertraline (Zoloft),PSORIATIC ARTHROPATHY,314
sertraline,Sertraline (Zoloft),VENTRICULAR TACHYCARDIA,314
sertraline,Sertraline (Zoloft),HIATUS HERNIA,313
sertraline,Sertraline (Zoloft),TOOTHACHE,313
sertraline,Sertraline (Zoloft),GASTROENTERITIS VIRAL,312
sertraline,Sertraline (Zoloft),GENERALISED OEDEMA,311
sertraline,Sertraline (Zoloft),AMENORRHOEA,310
sertraline,Sertraline (Zoloft),ABDOMINAL PAIN LOWER,309
sertraline,Sertraline (Zoloft),THIRST,309
sertraline,Sertraline (Zoloft),RESPIRATORY TRACT INFECTION,308
sertraline,Sertraline (Zoloft),TIC,308
sertraline,Sertraline (Zoloft),INTENTIONAL DOSE OMISSION,307
sertraline,Sertraline (Zoloft),ANKLE FRACTURE,306
sertraline,Sertraline (Zoloft),CHOLESTASIS,306
sertraline,Sertraline (Zoloft),HEPATOTOXICITY,305
sertraline,Sertraline (Zoloft),CLOSTRIDIUM DIFFICILE INFECTION,304
sertraline,Sertraline (Zoloft),NEUTROPHIL COUNT DECREASED,304
sertraline,Sertraline (Zoloft),GASTRIC ULCER,303
sertraline,Sertraline (Zoloft),JAUNDICE,303
sertraline,Sertraline (Zoloft),FULL BLOOD COUNT ABNORMAL,302
sertraline,Sertraline (Zoloft),INCONTINENCE,302
sertraline,Sertraline (Zoloft),GLAUCOMA,301
sertraline,Sertraline (Zoloft),APPETITE DISORDER,300
sertraline,Sertraline (Zoloft),SMALL FOR DATES BABY,300
sertraline,Sertraline (Zoloft),BRAIN FOG,299
sertraline,Sertraline (Zoloft),DRUG-INDUCED LIVER INJURY,299
sertraline,Sertraline (Zoloft),ANOREXIA,298
sertraline,Sertraline (Zoloft),DRUG WITHDRAWAL SYNDROME NEONATAL,298
sertraline,Sertraline (Zoloft),SCAR,298
sertraline,Sertraline (Zoloft),TOOTH DISORDER,298
sertraline,Sertraline (Zoloft),ATAXIA,297
sertraline,Sertraline (Zoloft),SINUS DISORDER,297
sertraline,Sertraline (Zoloft),UPPER LIMB FRACTURE,297
sertraline,Sertraline (Zoloft),HEART DISEASE CONGENITAL,296
sertraline,Sertraline (Zoloft),PRODUCT DOSE OMISSION IN ERROR,295
sertraline,Sertraline (Zoloft),SUBDURAL HAEMATOMA,294
sertraline,Sertraline (Zoloft),CHOLECYSTITIS CHRONIC,293
sertraline,Sertraline (Zoloft),THERAPEUTIC RESPONSE SHORTENED,293
sertraline,Sertraline (Zoloft),DISSOCIATION,292
sertraline,Sertraline (Zoloft),MENSTRUATION IRREGULAR,292
sertraline,Sertraline (Zoloft),MUSCULOSKELETAL CHEST PAIN,292
sertraline,Sertraline (Zoloft),ARTERIOSCLEROSIS,291
sertraline,Sertraline (Zoloft),LABORATORY TEST ABNORMAL,291
sertraline,Sertraline (Zoloft),PANIC REACTION,291
sertraline,Sertraline (Zoloft),SUICIDAL BEHAVIOUR,290
sertraline,Sertraline (Zoloft),GYNAECOMASTIA,289
sertraline,Sertraline (Zoloft),SNEEZING,289
sertraline,Sertraline (Zoloft),AGEUSIA,288
sertraline,Sertraline (Zoloft),BRADYKINESIA,287
sertraline,Sertraline (Zoloft),CHOKING,287
sertraline,Sertraline (Zoloft),PREGNANCY,287
sertraline,Sertraline (Zoloft),SEASONAL ALLERGY,287
sertraline,Sertraline (Zoloft),DRUG ADMINISTRATION ERROR,286
sertraline,Sertraline (Zoloft),GAMMA-GLUTAMYLTRANSFERASE INCREASED,286
sertraline,Sertraline (Zoloft),PELVIC PAIN,286
sertraline,Sertraline (Zoloft),DEPRESSION SUICIDAL,285
sertraline,Sertraline (Zoloft),HEPATIC FAILURE,285
sertraline,Sertraline (Zoloft),LUNG NEOPLASM MALIGNANT,285
sertraline,Sertraline (Zoloft),PROCEDURAL PAIN,284
sertraline,Sertraline (Zoloft),BONE DISORDER,282
sertraline,Sertraline (Zoloft),DEPRESSIVE SYMPTOM,281
sertraline,Sertraline (Zoloft),MENORRHAGIA,281
sertraline,Sertraline (Zoloft),MICTURITION URGENCY,281
sertraline,Sertraline (Zoloft),MULTIPLE ORGAN DYSFUNCTION SYNDROME,281
sertraline,Sertraline (Zoloft),DENTAL CARIES,280
sertraline,Sertraline (Zoloft),ULCER,279
sertraline,Sertraline (Zoloft),PRODUCT PRESCRIBING ERROR,278
sertraline,Sertraline (Zoloft),SYSTEMIC LUPUS ERYTHEMATOSUS,278
sertraline,Sertraline (Zoloft),PRE-EXISTING CONDITION IMPROVED,277
sertraline,Sertraline (Zoloft),TRISMUS,277
sertraline,Sertraline (Zoloft),ACCIDENTAL EXPOSURE TO PRODUCT,276
sertraline,Sertraline (Zoloft),INTERVERTEBRAL DISC DEGENERATION,276
sertraline,Sertraline (Zoloft),CATATONIA,274
sertraline,Sertraline (Zoloft),TACHYPNOEA,274
sertraline,Sertraline (Zoloft),VASCULITIS,274
sertraline,Sertraline (Zoloft),ARTERIOSCLEROSIS CORONARY ARTERY,273
sertraline,Sertraline (Zoloft),MATERNAL DRUGS AFFECTING FOETUS,271
sertraline,Sertraline (Zoloft),PNEUMONITIS,270
sertraline,Sertraline (Zoloft),INJECTION SITE MASS,267
sertraline,Sertraline (Zoloft),BRAIN INJURY,266
sertraline,Sertraline (Zoloft),NEGATIVE THOUGHTS,266
sertraline,Sertraline (Zoloft),URINARY TRACT DISORDER,264
sertraline,Sertraline (Zoloft),DISABILITY,260
sertraline,Sertraline (Zoloft),INFARCTION,260
sertraline,Sertraline (Zoloft),CYANOSIS,259
sertraline,Sertraline (Zoloft),FEEDING DISORDER,259
sertraline,Sertraline (Zoloft),LYMPHOCYTE COUNT DECREASED,259
sertraline,Sertraline (Zoloft),IMPAIRED GASTRIC EMPTYING,258
sertraline,Sertraline (Zoloft),LOWER LIMB FRACTURE,258
sertraline,Sertraline (Zoloft),LACRIMATION INCREASED,257
sertraline,Sertraline (Zoloft),LOCALISED INFECTION,257
sertraline,Sertraline (Zoloft),PULMONARY CONGESTION,257
sertraline,Sertraline (Zoloft),EYE PRURITUS,256
sertraline,Sertraline (Zoloft),INITIAL INSOMNIA,256
sertraline,Sertraline (Zoloft),POST PROCEDURAL COMPLICATION,256
sertraline,Sertraline (Zoloft),HYPERREFLEXIA,255
sertraline,Sertraline (Zoloft),TALIPES,255
sertraline,Sertraline (Zoloft),DERMATITIS,254
sertraline,Sertraline (Zoloft),GRAND MAL CONVULSION,254
sertraline,Sertraline (Zoloft),NEUTROPHIL COUNT INCREASED,254
sertraline,Sertraline (Zoloft),SPINAL FRACTURE,254
sertraline,Sertraline (Zoloft),WRIST FRACTURE,253
sertraline,Sertraline (Zoloft),GESTATIONAL DIABETES,252
sertraline,Sertraline (Zoloft),PRURITUS GENERALISED,252
sertraline,Sertraline (Zoloft),RASH GENERALISED,252
sertraline,Sertraline (Zoloft),ABNORMAL WEIGHT GAIN,251
sertraline,Sertraline (Zoloft),BLOOD UREA INCREASED,250
sertraline,Sertraline (Zoloft),DRUG SCREEN POSITIVE,250
sertraline,Sertraline (Zoloft),ANAL INCONTINENCE,249
sertraline,Sertraline (Zoloft),ASPIRATION,249
sertraline,Sertraline (Zoloft),GLOSSODYNIA,249
sertraline,Sertraline (Zoloft),SINUS BRADYCARDIA,249
sertraline,Sertraline (Zoloft),AFFECT LABILITY,248
sertraline,Sertraline (Zoloft),MYOPATHY,246
sertraline,Sertraline (Zoloft),HERNIA,244
sertraline,Sertraline (Zoloft),MUSCULOSKELETAL DISCOMFORT,244
sertraline,Sertraline (Zoloft),OSTEOMYELITIS,244
sertraline,Sertraline (Zoloft),ATELECTASIS,243
sertraline,Sertraline (Zoloft),EYE MOVEMENT DISORDER,243
sertraline,Sertraline (Zoloft),INTENTIONAL DRUG MISUSE,242
sertraline,Sertraline (Zoloft),OSTEONECROSIS,242
sertraline,Sertraline (Zoloft),SHOCK,242
sertraline,Sertraline (Zoloft),VITAMIN D DEFICIENCY,242
sertraline,Sertraline (Zoloft),HUNGER,241
sertraline,Sertraline (Zoloft),PHARYNGEAL OEDEMA,241
sertraline,Sertraline (Zoloft),BLOOD PRESSURE ABNORMAL,240
sertraline,Sertraline (Zoloft),CAESAREAN SECTION,240
sertraline,Sertraline (Zoloft),CARDIOMYOPATHY,240
sertraline,Sertraline (Zoloft),SOMNAMBULISM,240
sertraline,Sertraline (Zoloft),THERMAL BURN,240
sertraline,Sertraline (Zoloft),PSYCHOMOTOR SKILLS IMPAIRED,239
sertraline,Sertraline (Zoloft),QUALITY OF LIFE DECREASED,238
sertraline,Sertraline (Zoloft),DIABETIC NEUROPATHY,237
sertraline,Sertraline (Zoloft),BACK DISORDER,235
sertraline,Sertraline (Zoloft),HEMIPARESIS,235
sertraline,Sertraline (Zoloft),NEONATAL RESPIRATORY DISTRESS SYNDROME,235
sertraline,Sertraline (Zoloft),DIZZINESS POSTURAL,234
sertraline,Sertraline (Zoloft),TOOTH LOSS,234
sertraline,Sertraline (Zoloft),TUBULOINTERSTITIAL NEPHRITIS,234
sertraline,Sertraline (Zoloft),AMAUROSIS FUGAX,233
